Report generated on: 07-31-2025 16:15:05
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"INTL.53-1-DNK-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","5.3","15","34","44","46","58","76","97","99","117","121","144","163","167.53698630136986","184.94898630136987","186.00308219178083","207.81645355191256","230.32918082191782","237.85933698630137","299.88277260273975","363.0328715846995","347.99659452054794","370.7806410958904","374.3164712328767","418.2434726775956","391.7668684931507","352.39645479452054","320.9687397260274","290.37988797814205","263.95368493150687","248.9426301369863","224.67004520547945","205.5172830601093","179.55966712328768","169.16411232876712","161.53717534246576","142.36401202185792","142.55584112065895","119.98035896693129","107.15932515755075","76.5282943567129","69.46091961319019","70.13609906358987","65.03001449300012","64.74974464143627"
"INTL.55-1-DNK-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","6","15","35","45","46","58","76","97","99","117","121","143","163","167.53698630136986","184.94898630136987","186.00308219178083","207.81645355191256","230.32918082191782","237.85933698630137","299.88277260273975","363.0328715846995","347.99659452054794","370.7806410958904","374.3164712328767","415.9454726775956","389.5288684931507","350.04445479452056","318.6447397260274","288.3128879781421","261.68068493150685","246.9854301369863","222.84734520547946","203.83018306010928","177.60616712328766","167.52171232876714","159.58857534246576","140.80661202185792","140.68554112065894","118.36675896693129","105.21172515755076","74.68719435671291","67.44740867296197","68.1505143232406","62.99398198820807","62.779246401638446"
"INTL.57-1-DNK-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","46","59.09041095890411","74.31506849315069","92.56712328767124","96.0792349726776","110.74794520547945","121.66301369863014","142.3945205479452","156.80327868852459","167.53698630136986","184.94898630136987","186.00308219178083","207.81645355191256","230.32918082191782","237.85933698630137","299.88277260273975","363.0328715846995","347.99659452054794","370.7806410958904","374.3164712328767","414.64547267759565","388.12886849315066","348.6444547945205","317.2447397260274","286.5128879781421","259.98068493150686","245.3594301369863","221.14634520547946","202.2461830601093","175.40116712328768","165.24971232876712","156.31657534246574","140.63661202185793","137.09395481928908","115.260728829945","102.0670292671398","71.4123118430517","64.12427716611265","64.79051980269266","59.44336828957793","59.96365623770402"
"INTL.58-1-DNK-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-DNK-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","1.4","1.4","1.4","1.8","1.7","1.626","1.701","1.584","2.205","2.272","3.272","0.17","3.5915863013698632","3.1060301369863015","3.1446958904109588","3.2748825136612023","3.323131506849315","3.359994520547945","3.550613698630137","2.8155901639344263"
"INTL.56-1-DNK-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","0.228","0.6","1.2","2.1","2.8","2.3","2.4","2.244844262","2.296843836","1.890715068","2.48264931506849","2.298","2.238","2.352","2.324","2.067","2.273","1.9572","1.8227","1.6871","1.9535","1.6424","1.9486","1.5574","1.8703","1.6136","1.9476","1.8411","2.0135109402282128","1.985584740349267","2.036032504792055","1.9704982397978141"
"","Djibouti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-DJI-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-DJI-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-DJI-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-DJI-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-DJI-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-DJI-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Dominica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-DMA-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-DMA-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-DMA-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-DMA-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-DMA-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-DMA-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Dominican Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-DOM-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","1","1","1","1","1","1","-0.2","0.0435133825863016","0.0371532626000001","0.0904710671232876","-0.1","-0.2","-0.9","","","","","","","","","","","","-0.449","-0.389","-0.309","-0.392","-0.255","0.03028","-0.0348","-0.0851","-0.08339999999999999","-0.0868","-0.0296","-0.08990000000000001","-0.0872","-0.0909","-0.0919","-0.0932","-0.0881","-0.0963548539537009","-0.09501385890089653","-0.09724697746995617","-0.04814785107923497"
"INTL.55-1-DOM-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-DOM-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-DOM-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-DOM-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-DOM-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","-0.5","-0.4","-1","-0.9","-1","-1","-0.4","-0.154269661","-0.094726503","-0.067024884","0.0119472391013699","-0.449","-0.389","-0.309","-0.392","-0.255","0.03028","-0.0348","-0.0851","-0.08339999999999999","-0.0868","-0.0296","-0.08990000000000001","-0.0872","-0.0909","-0.0919","-0.0932","-0.0881","-0.0963548539537009","-0.09501385890089653","-0.09724697746995617","-0.04814785107923497"
"","Ecuador","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-ECU-TBPD.A","        Total petroleum and other liquids (Mb/d)","208.78082191780823","177.04109589041096","160.85753424657534","187.52732240437157","183.39989315068493","201.7890410958904","214.06849315068493","204.15300546448088","211.16438356164383","210.86301369863014","237.12328767123287","257.92349726775956","281.24383561643833","293.2739726027397","174.0958904109589","302.1530054644809","278.7972602739726","285.041095890411","299.06575342465754","320.99954918032785","341.65479452054797","379.2246575342466","384","382.8360655737705","391.1135506849315","378.1418684931507","375.74869863013697","404.1540683060109","432.7901205479452","393.89101369863016","425.6574602739726","529.7708825136611","534.6720191780822","538.703591780822","505.68847123287674","507.75770218579237","488.509197260274","489.1028767123288","502.13402191780824","507.6430792349727","531.0234082191781","561.5420575342466","548.3688410958904","552.4072295081967","535.9282876712329","522.243266230137","536.3766893671233","484.86382390710384","475.6496458627345","483.7680670056882","478.0209226663343","478.05457764032514"
"INTL.55-1-ECU-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","208.78082191780823","177.04109589041096","160.85753424657534","187.52732240437157","183.39989315068493","201.7890410958904","214.06849315068493","204.15300546448088","211.16438356164383","210.86301369863014","237.12328767123287","257.92349726775956","281.24383561643833","293.2739726027397","174.0958904109589","302.1530054644809","278.7972602739726","285.041095890411","299.06575342465754","320.99954918032785","341.65479452054797","379.2246575342466","384","382.8360655737705","391.1135506849315","378.1418684931507","375.74869863013697","404.1540683060109","432.7901205479452","393.89101369863016","425.6574602739726","531.0098825136612","535.8930191780822","539.9945917808219","507.3864712328767","508.72770218579234","489.620197260274","490.28687671232876","503.6130219178082","508.69207923497265","532.9874082191781","563.4160575342466","550.5448410958904","554.5172295081967","538.1262876712328","524.4672662301369","538.6316893671233","486.99582390710384","477.98116884109595","486.0673808219179","480.3743638493151","480.383598989071"
"INTL.57-1-ECU-TBPD.A","                Crude oil including lease condensate (Mb/d)","208.78082191780823","177.04109589041096","160.85753424657534","187.52732240437157","183.39989315068493","201.7890410958904","214.06849315068493","204.15300546448088","211.16438356164383","210.86301369863014","237.12328767123287","256.5409836065574","281.24383561643833","293.2739726027397","174.0958904109589","302.1530054644809","278.7972602739726","285.041095890411","299.06575342465754","318.53005464480873","337.65479452054797","376.2246575342466","381","379.8360655737705","388.1135506849315","375.1418684931507","372.74869863013697","401.1540683060109","429.7901205479452","391.89101369863016","420.6574602739726","526.0098825136612","531.8930191780822","535.9945917808219","504.0864712328767","504.72770218579234","485.620197260274","486.0868767123288","499.5130219178082","503.5920792349727","526.1124082191781","556.3580575342465","543.0948410958904","547.9262295081967","531.3232876712328","517.205266230137","531.0066893671233","479.37082390710384","472.8811688410959","480.96738082191786","475.2743638493151","475.28359898907104"
